cluster_id,item,context,rpitch,rintensity,rduration,target,trial,text
1178,7,NoAlternative,NA,18.29,0.110000895,Noun,27,"Last year, Daryl passed his art class just because of the elaborate drawing that he handed in as his final project. He would have flunked had he chosen one of his oil paintings. Guess what he handed in this year: An excellent drawing."
1179,7,NoAlternative,716.8566169,5.542,0.030771659,Noun,29,"Last year, Daryl passed his art class just because of the elaborate drawing that he handed in as his final project. He would have flunked had he chosen one of his oil paintings. Guess what he handed in this year: An excellent drawing."
1180,7,NoAlternative,NA,19.951,0.899483614,Adjective,10,"Last year, Daryl passed his art class just because of the elaborate drawing that he handed in as his final project. He would have flunked had he chosen one of his oil paintings. Guess what he handed in this year: An excellent drawing."
207,7,NoAlternative,-17.13472902,8.578,0.430782916,Noun,3,"Last year, Daryl passed his art class just because of the elaborate drawing that he handed in as his final project. He would have flunked had he chosen one of his oil paintings. Guess what he handed in this year: An excellent drawing."
264,7,NoAlternative,NA,4.977,0.592051064,Noun,18,"Last year, Daryl passed his art class just because of the elaborate drawing that he handed in as his final project. He would have flunked had he chosen one of his oil paintings. Guess what he handed in this year: An excellent drawing."
820,7,NoAlternative,1038.25853,6.883,0.167054085,Adjective,26,"Last year, Daryl passed his art class just because of the elaborate drawing that he handed in as his final project. He would have flunked had he chosen one of his oil paintings. Guess what he handed in this year: An excellent drawing."
1004,8,New,218.0829025,6.728,-0.365459773,Noun,20,Tim felt embarrassed when it was his turn to cook for the cooking club. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto.
1050,8,New,133.8071219,12.141,-0.120144312,Noun,31,Tim felt embarrassed when it was his turn to cook for the cooking club. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto.
1169,8,New,75.71327633,6.125,-0.451985124,Noun,31,Tim felt embarrassed when it was his turn to cook for the cooking club. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto.
1170,8,New,234.1433015,2.928,-0.369360103,Adjective,17,Tim felt embarrassed when it was his turn to cook for the cooking club. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto.
1171,8,New,287.6628754,4.762,0.206336433,Noun,30,Tim felt embarrassed when it was his turn to cook for the cooking club. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto.
1172,8,New,289.8158928,0.785,-0.312872321,Noun,3,Tim felt embarrassed when it was his turn to cook for the cooking club. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto.
1173,8,New,165.8186858,4.137,-0.312872321,Adjective,12,Tim felt embarrassed when it was his turn to cook for the cooking club. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto.
1174,8,New,-210.4075368,2.579,-0.223143551,Noun,19,Tim felt embarrassed when it was his turn to cook for the cooking club. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto.
1175,8,New,197.8210786,4.313,-0.555946059,Noun,21,Tim felt embarrassed when it was his turn to cook for the cooking club. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto.
1176,8,New,13.49998151,6.712,-0.318453731,Noun,12,Tim felt embarrassed when it was his turn to cook for the cooking club. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto.
1177,8,New,27.17636674,5.854,-0.659245629,Noun,14,Tim felt embarrassed when it was his turn to cook for the cooking club. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto.
1178,8,New,162.1178069,9.242,-0.151549898,Adjective,17,Tim felt embarrassed when it was his turn to cook for the cooking club. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto.
1179,8,New,-909.363386,-1.917,-0.503905181,Noun,11,Tim felt embarrassed when it was his turn to cook for the cooking club. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto.
1180,8,New,NA,6.951,-0.287682072,Adjective,20,Tim felt embarrassed when it was his turn to cook for the cooking club. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto.
207,8,New,39.10933625,1.076,-0.521296924,Noun,28,Tim felt embarrassed when it was his turn to cook for the cooking club. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto.
264,8,New,20.89179242,2.046,-0.316337328,Noun,9,Tim felt embarrassed when it was his turn to cook for the cooking club. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto.
741,8,New,-1.395368859,6.108,-0.456017387,Noun,13,Tim felt embarrassed when it was his turn to cook for the cooking club. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto.
820,8,New,715.046079,2.615,-0.205443974,Noun,16,Tim felt embarrassed when it was his turn to cook for the cooking club. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto.
1004,8,Alternative,100.7291794,5.166,-0.559615788,Adjective,31,"Tim felt embarrassed when it was his turn to cook for the cooking club, and all he produced was a quite disgusting risotto. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto."
1050,8,Alternative,NA,12.592,-0.32090772,Adjective,19,"Tim felt embarrassed when it was his turn to cook for the cooking club, and all he produced was a quite disgusting risotto. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto."
1169,8,Alternative,631.3680381,5.218,0,Adjective,8,"Tim felt embarrassed when it was his turn to cook for the cooking club, and all he produced was a quite disgusting risotto. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto."
1170,8,Alternative,513.7883697,3.161,-0.241162057,Adjective,4,"Tim felt embarrassed when it was his turn to cook for the cooking club, and all he produced was a quite disgusting risotto. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto."
1171,8,Alternative,546.7703838,6.555,-0.048790164,Adjective,4,"Tim felt embarrassed when it was his turn to cook for the cooking club, and all he produced was a quite disgusting risotto. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto."
1172,8,Alternative,337.5785377,3.003,-0.257829109,NA,15,"Tim felt embarrassed when it was his turn to cook for the cooking club, and all he produced was a quite disgusting risotto. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto."
1173,8,Alternative,202.5210243,6.628,-0.214409871,Noun,36,"Tim felt embarrassed when it was his turn to cook for the cooking club, and all he produced was a quite disgusting risotto. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto."
1174,8,Alternative,1838.073254,12.126,-0.324239668,Adjective,9,"Tim felt embarrassed when it was his turn to cook for the cooking club, and all he produced was a quite disgusting risotto. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto."
1175,8,Alternative,508.5512174,0.831,-0.211309094,Adjective,33,"Tim felt embarrassed when it was his turn to cook for the cooking club, and all he produced was a quite disgusting risotto. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto."
1176,8,Alternative,1209.94636,9.633,-0.174353387,Adjective,23,"Tim felt embarrassed when it was his turn to cook for the cooking club, and all he produced was a quite disgusting risotto. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto."
1177,8,Alternative,710.5151361,2.116,0.897362722,Adjective,3,"Tim felt embarrassed when it was his turn to cook for the cooking club, and all he produced was a quite disgusting risotto. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto."
1178,8,Alternative,1473.991195,-0.058,-0.227057451,Adjective,28,"Tim felt embarrassed when it was his turn to cook for the cooking club, and all he produced was a quite disgusting risotto. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto."
1179,8,Alternative,41.0258892,12.5,-0.523248144,Adjective,34,"Tim felt embarrassed when it was his turn to cook for the cooking club, and all he produced was a quite disgusting risotto. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto."
1180,8,Alternative,2411.870454,4.271,-0.260283098,Adjective,7,"Tim felt embarrassed when it was his turn to cook for the cooking club, and all he produced was a quite disgusting risotto. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto."
207,8,Alternative,252.5013683,3.006,-0.061875404,Noun,4,"Tim felt embarrassed when it was his turn to cook for the cooking club, and all he produced was a quite disgusting risotto. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto."
264,8,Alternative,NA,1.727,-0.15415068,Adjective,21,"Tim felt embarrassed when it was his turn to cook for the cooking club, and all he produced was a quite disgusting risotto. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto."
741,8,Alternative,376.1237704,8.022,0.131576358,Adjective,3,"Tim felt embarrassed when it was his turn to cook for the cooking club, and all he produced was a quite disgusting risotto. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto."
820,8,Alternative,89.213594,1.199,-0.016529302,Noun,30,"Tim felt embarrassed when it was his turn to cook for the cooking club, and all he produced was a quite disgusting risotto. So this time he pepared for weeks. Guess what he cooked: A tasty Risotto."
1004,8,NoAlternative,32.70965817,6.407,-0.336472237,Noun,8,"Last time Tim cooked for the cooking club, he made a Mushroom Risotto which was quite a success. This month, he thought for a long time about what he should cook. Guess what he made: A tasty Risotto."
1050,8,NoAlternative,232.0550839,5.39,0.019802627,Adjective,9,"Last time Tim cooked for the cooking club, he made a Mushroom Risotto which was quite a success. This month, he thought for a long time about what he should cook. Guess what he made: A tasty Risotto."
1169,8,NoAlternative,19.41538459,1.892,-0.571786324,Noun,21,"Last time Tim cooked for the cooking club, he made a Mushroom Risotto which was quite a success. This month, he thought for a long time about what he should cook. Guess what he made: A tasty Risotto."
1170,8,NoAlternative,35.20340454,8.399,-0.318453731,Adjective,29,"Last time Tim cooked for the cooking club, he made a Mushroom Risotto which was quite a success. This month, he thought for a long time about what he should cook. Guess what he made: A tasty Risotto."
1171,8,NoAlternative,136.7025726,6.866,0.262364264,Noun,17,"Last time Tim cooked for the cooking club, he made a Mushroom Risotto which was quite a success. This month, he thought for a long time about what he should cook. Guess what he made: A tasty Risotto."
1172,8,NoAlternative,-911.0999798,10.247,-0.356674944,Noun,27,"Last time Tim cooked for the cooking club, he made a Mushroom Risotto which was quite a success. This month, he thought for a long time about what he should cook. Guess what he made: A tasty Risotto."
1173,8,NoAlternative,219.5344256,4.395,-0.231801614,Noun,24,"Last time Tim cooked for the cooking club, he made a Mushroom Risotto which was quite a success. This month, he thought for a long time about what he should cook. Guess what he made: A tasty Risotto."
1174,8,NoAlternative,-369.0962203,5.95,-0.110000895,Noun,32,"Last time Tim cooked for the cooking club, he made a Mushroom Risotto which was quite a success. This month, he thought for a long time about what he should cook. Guess what he made: A tasty Risotto."
1175,8,NoAlternative,9.602620172,0.56,-0.088553397,Noun,9,"Last time Tim cooked for the cooking club, he made a Mushroom Risotto which was quite a success. This month, he thought for a long time about what he should cook. Guess what he made: A tasty Risotto."
1176,8,NoAlternative,-227.6327348,5.017,-0.510825624,Noun,34,"Last time Tim cooked for the cooking club, he made a Mushroom Risotto which was quite a success. This month, he thought for a long time about what he should cook. Guess what he made: A tasty Risotto."
1177,8,NoAlternative,52.54650608,5.464,-0.534923175,Noun,25,"Last time Tim cooked for the cooking club, he made a Mushroom Risotto which was quite a success. This month, he thought for a long time about what he should cook. Guess what he made: A tasty Risotto."
1178,8,NoAlternative,217.7937736,-5.588,-0.414433778,Noun,5,"Last time Tim cooked for the cooking club, he made a Mushroom Risotto which was quite a success. This month, he thought for a long time about what he should cook. Guess what he made: A tasty Risotto."
1179,8,NoAlternative,18.21597047,0.662,-0.46608973,Noun,24,"Last time Tim cooked for the cooking club, he made a Mushroom Risotto which was quite a success. This month, he thought for a long time about what he should cook. Guess what he made: A tasty Risotto."
1180,8,NoAlternative,430.4974574,6.263,-0.306730267,NA,32,"Last time Tim cooked for the cooking club, he made a Mushroom Risotto which was quite a success. This month, he thought for a long time about what he should cook. Guess what he made: A tasty Risotto."
207,8,NoAlternative,38.48078135,2.215,-0.2135741,Noun,16,"Last time Tim cooked for the cooking club, he made a Mushroom Risotto which was quite a success. This month, he thought for a long time about what he should cook. Guess what he made: A tasty Risotto."
264,8,NoAlternative,-301.1893809,-2.709,-0.281412459,Noun,31,"Last time Tim cooked for the cooking club, he made a Mushroom Risotto which was quite a success. This month, he thought for a long time about what he should cook. Guess what he made: A tasty Risotto."
741,8,NoAlternative,234.8131085,4.915,-0.292669614,Noun,27,"Last time Tim cooked for the cooking club, he made a Mushroom Risotto which was quite a success. This month, he thought for a long time about what he should cook. Guess what he made: A tasty Risotto."
820,8,NoAlternative,72.58735767,-0.646,-0.219053566,Noun,6,"Last time Tim cooked for the cooking club, he made a Mushroom Risotto which was quite a success. This month, he thought for a long time about what he should cook. Guess what he made: A tasty Risotto."
1004,9,New,NA,2.876,-1.268511325,Noun,29,"Jonathan likes any sort of mental exercise, and thinks everyone else does as well. Guess what he brought to the children's birthday: He brought some easy puzzles."
1050,9,New,-178.1197007,2.575,-1.084013489,Noun,13,"Jonathan likes any sort of mental exercise, and thinks everyone else does as well. Guess what he brought to the children's birthday: He brought some easy puzzles."
1169,9,New,175.2101002,-4.544,-0.614366303,Noun,2,"Jonathan likes any sort of mental exercise, and thinks everyone else does as well. Guess what he brought to the children's birthday: He brought some eashy puzzles."
1170,9,New,NA,-4.526,-0.909818217,Noun,6,"Jonathan likes any sort of mental exercise, and thinks everyone else does as well. Guess what he brought to the children's birthday: He brought some easy puzzles."
1171,9,New,NA,-2.907,-0.287682072,Noun,2,"Jonathan likes any sort of mental exercise, and thinks everyone else does as well. Guess what he brought to the children's birthday: He brought some easy puzzles."
1172,9,New,NA,-6.812,-0.878069519,Noun,14,"Jonathan likes any sort of mental exercise, and thinks everyone else does as well. Guess what he brought to the children's birthday: He brought some easy puzzles."
1173,9,New,-258.2013069,-5.302,-0.909818217,Noun,33,"Jonathan likes any sort of mental exercise, and thinks everyone else does as well. Guess what he brought to the children's birthday: He brought some easy puzzles."
1174,9,New,1059.439114,3.218,-1.236762627,Noun,6,"Jonathan likes any sort of mental exercise, and thinks everyone else does as well. Guess what he brought to the children's birthday: He brought some easy puzzles."
1175,9,New,145.8411437,-5.252,-0.817444897,Noun,31,"Jonathan likes any sort of mental exercise, and thinks everyone else does as well. Guess what he brought to the children's birthday: He brought some easy puzzles."
1176,9,New,-200.0355393,5.201,-0.906721281,Noun,14,"Jonathan likes any sort of mental exercise, and thinks everyone else does as well. Guess what he brought to the children's birthday: He brought some easy puzzles."
1177,9,New,52.49726357,3.122,-0.872940291,Noun,11,"Jonathan likes any sort of mental exercise, and thinks everyone else does as well. Guess what he brought to the children's birthday: He brought some easy puzzles."
1178,9,New,-1912.903899,-4.692,-0.602996084,Noun,30,"Jonathan likes any sort of mental exercise, and thinks everyone else does as well. Guess what he brought to the children's birthday: He brought some easy puzzles."
1179,9,New,-446.6286073,-6.369,-1.134979933,Noun,27,"Jonathan likes any sort of mental exercise, and thinks everyone else does as well. Guess what he brought to the children's birthday: He brought some easy puzzles."
1180,9,New,45.55320855,-4.076,-0.778669354,Noun,11,"Jonathan likes any sort of mental exercise, and thinks everyone else does as well. Guess what he brought to the children's birthday: He brought some easy puzzles."
207,9,New,-74.10287855,-8.63,-0.980829253,Noun,12,"Jonathan likes any sort of mental exercise, and thinks everyone else does as well. Guess what he brought to the children's birthday: He brought some easy puzzles."
264,9,New,1224.554294,-2.959,-0.759838555,Noun,19,"Jonathan likes any sort of mental exercise, and thinks everyone else does as well. Guess what he brought to the children's birthday: He brought some easy puzzles."
741,9,New,226.7957814,0.21,-0.681451141,Noun,2,"Jonathan likes any sort of mental exercise, and thinks everyone else does as well. Guess what he brought to the children's birthday: He brought some easy puzzles."
820,9,New,293.0602446,-5.104,-0.635988767,Noun,31,"Jonathan likes any sort of mental exercise, and thinks everyone else does as well. Guess what he brought to the children's birthday: He brought some easy puzzles."
1004,9,NoAlternative,-115.4655155,2.824,-1.198695747,Noun,14,"Jonathan likes to solve nice puzzles, and thinks everyone else does to. Gues what he brought for the children's birthday:  He brought some easy puzzles."
1050,9,NoAlternative,NA,8.193,-1.148622709,Adjective,28,"Jonathan likes to solve nice puzzles, and thinks everyone else does to. Gues what he brought for the children's birthday:  He brought some easy puzzles."
1169,9,NoAlternative,-1022.435373,-6.876,-0.740400065,Noun,32,"Jonathan likes to solve nice puzzles, and thinks everyone else does to. Gues what he brought for the children's birthday:  He brought some easy puzzles."
1170,9,NoAlternative,132.1415044,-6.343,-0.693147181,Noun,22,"Jonathan likes to solve nice puzzles, and thinks everyone else does to. Gues what he brought for the children's birthday:  He brought some easy puzzles."
1171,9,NoAlternative,NA,0.363,-0.693147181,Noun,32,"Jonathan likes to solve nice puzzles, and thinks everyone else does to. Gues what he brought for the children's birthday:  He brought some easy puzzles."
1172,9,NoAlternative,-40.71347857,-8.743,-0.731861693,Noun,2,"Jonathan likes to solve nice puzzles, and thinks everyone else does to. Gues what he brought for the children's birthday:  He brought some easy puzzles."
1173,9,NoAlternative,163.0753224,-2.808,-0.84218276,Noun,10,"Jonathan likes to solve nice puzzles, and thinks everyone else does to. Gues what he brought for the children's birthday:  He brought some easy puzzles."
1174,9,NoAlternative,664.1907007,-6.311,-1.131402111,Noun,21,"Jonathan likes to solve nice puzzles, and thinks everyone else does to. Gues what he brought for the children's birthday:  He brought some easy puzzles."
1175,9,NoAlternative,-405.2030204,-5.472,-0.966843011,Noun,20,"Jonathan likes to solve nice puzzles, and thinks everyone else does to. Gues what he brought for the children's birthday:  He brought some easy puzzles."
1176,9,NoAlternative,597.765036,-3.65,-0.975379648,Noun,9,"Jonathan likes to solve nice puzzles, and thinks everyone else does to. Gues what he brought for the children's birthday:  He brought some easy puzzles."
1177,9,NoAlternative,16.97856742,-3.736,-0.910211686,Adjective,24,"Jonathan likes to solve nice puzzles, and thinks everyone else does to. Gues what he brought for the children's birthday:  He brought some easy puzzles."
1178,9,NoAlternative,687.1814889,1.403,-0.751987681,Adjective,24,"Jonathan likes to solve nice puzzles, and thinks everyone else does to. Gues what he brought for the children's birthday:  He brought some easy puzzles."
1179,9,NoAlternative,-117.1832166,-1.006,-1.078809661,Noun,7,"Jonathan likes to solve nice puzzles, and thinks everyone else does to. Gues what he brought for the children's birthday:  He brought some easy puzzles."
1180,9,NoAlternative,89.25059614,-2.155,-1.084013489,Noun,15,"Jonathan likes to solve nice puzzles, and thinks everyone else does to. Gues what he brought for the children's birthday:  He brought some easy puzzles."
207,9,NoAlternative,1403.199117,0.15,-0.559615788,Noun,30,"Jonathan likes to solve nice puzzles, and thinks everyone else does to. Gues what he brought for the children's birthday:  He brought some easy puzzles."
741,9,NoAlternative,421.4023973,-1.955,-0.73511138,Noun,14,"Jonathan likes to solve nice puzzles, and thinks everyone else does to. Gues what he brought for the children's birthday:  He brought some easy puzzles."
820,9,NoAlternative,722.4479414,-4.21,-0.909370289,Adjective,14,"Jonathan likes to solve nice puzzles, and thinks everyone else does to. Gues what he brought for the children's birthday:  He brought some easy puzzles."
1004,9,Alternative,822.9833607,0.175,-1.08180517,Noun,12,"Jonathan likes difficult puzzles. But at the children's birthday part, he had to adjust. So guess what he did: He brought some easy puzzles."
1050,9,Alternative,NA,6.988,-1.069198403,Noun,12,"Jonathan likes difficult puzzles. But at the children's birthday part, he had to adjust. So guess what he did: He brought some easy puzzles."
1169,9,Alternative,235.2359274,-2.384,-0.803495238,Noun,17,"Jonathan likes difficult puzzles. But at the children's birthday part, he had to adjust. So guess what he did: He brought some easy puzzles."
1170,9,Alternative,277.5553039,-4.263,-0.505548567,Adjective,28,"Jonathan likes difficult puzzles. But at the children's birthday part, he had to adjust. So guess what he did: He brought some easy puzzles."
1171,9,Alternative,NA,1.011,-0.554996842,Adjective,21,"Jonathan likes difficult puzzles. But at the children's birthday part, he had to adjust. So guess what he did: He brought some easy puzzles."
1172,9,Alternative,NA,-1.203,-0.819440906,Noun,35,"Jonathan likes difficult puzzles. But at the children's birthday part, he had to adjust. So guess what he did: He brought some easy puzzles."
1173,9,Alternative,1867.115819,0.574,-1.00063188,Noun,23,"Jonathan likes difficult puzzles. But at the children's birthday part, he had to adjust. So guess what he did: He brought some easy puzzles."
1174,9,Alternative,1281.121267,-0.334,-0.878550404,Adjective,35,"Jonathan likes difficult puzzles. But at the children's birthday part, he had to adjust. So guess what he did: He brought some easy puzzles."
1175,9,Alternative,-10.71916235,-2.971,-0.817444897,Noun,1,"Jonathan likes difficult puzzles. But at the children's birthday part, he had to adjust. So guess what he did: He brought some easy puzzles."
1176,9,Alternative,NA,0.447,-0.871838969,Noun,32,"Jonathan likes difficult puzzles. But at the children's birthday part, he had to adjust. So guess what he did: He brought some easy puzzles."
1177,9,Alternative,354.8101468,-4.848,-0.803495238,Adjective,31,"Jonathan likes difficult puzzles. But at the children's birthday part, he had to adjust. So guess what he did: He brought some easy puzzles."
1178,9,Alternative,-1915.268155,-3.264,-0.759838555,Adjective,8,"Jonathan likes difficult puzzles. But at the children's birthday part, he had to adjust. So guess what he did: He brought some easy puzzles."
1179,9,Alternative,433.6030566,4.543,-1.006804739,Adjective,16,"Jonathan likes difficult puzzles. But at the children's birthday part, he had to adjust. So guess what he did: He brought some easy puzzles."
1180,9,Alternative,64.29623886,-4.255,-0.709676483,Noun,31,"Jonathan likes difficult puzzles. But at the children's birthday part, he had to adjust. So guess what he did: He brought some easy puzzles."
207,9,Alternative,NA,1.631,-0.451985124,Noun,17,"Jonathan likes difficult puzzles. But at the children's birthday part, he had to adjust. So guess what he did: He brought some easy puzzles."
741,9,Alternative,374.536861,9.428,-0.622529613,Adjective,29,"Jonathan likes difficult puzzles. But at the children's birthday part, he had to adjust. So guess what he did: He brought some easy puzzles."
820,9,Alternative,1290.873385,4.212,-0.721318058,Adjective,4,"Jonathan likes difficult puzzles. But at the children's birthday part, he had to adjust. So guess what he did: He brought some easy puzzles."
