target,Xfixed.V1,Xfixed.x1,Xfixed.x2,Xfixed.x3,Xfixed.x4,Xfixed.x5,Xrandom.V1,Xrandom.x1,cluster_id
1,1,0.328291657,0.123157396,0.622220316,0.458716744,0.266567311,1,0.328291657,203
1,1,0.877273655,0.289834896,0.275618769,0.430005291,0.315669107,1,0.877273655,203
1,1,0.557089814,0.495597482,0.413382513,0.995383255,0.373023435,1,0.557089814,203
0,1,0.772963822,0.459819213,0.522308348,0.996382591,0.347962727,1,0.772963822,203
1,1,0.343023802,0.535092834,0.24545506,0.148905011,0.252559763,1,0.343023802,203
1,1,0.673480961,0.712300979,0.073019562,0.157619483,0.697809399,1,0.673480961,203
1,1,0.311722877,0.642783214,0.635984862,0.685784042,0.74294341,1,0.311722877,203
1,1,0.195355405,0.669207247,0.024971802,0.502168346,0.461347384,1,0.195355405,203
1,1,0.945478603,0.846742937,0.945988724,0.494567985,0.170730258,1,0.945478603,203
1,1,0.036112076,0.928360661,0.76120133,0.39642523,0.326999524,1,0.036112076,203
1,1,0.814878617,0.006613098,0.739494291,0.875714209,0.947127829,1,0.814878617,203
0,1,0.229330622,0.947790593,0.607953057,0.944422796,0.01972832,1,0.229330622,203
1,1,0.778315656,0.636830955,0.479739476,0.846377246,0.674784375,1,0.778315656,203
1,1,0.145197081,0.010341949,0.661474125,0.569483412,0.628701654,1,0.145197081,203
0,1,0.051742058,0.824016491,0.308521227,0.854378885,0.691868698,1,0.051742058,203
1,1,0.302306862,0.070184439,0.082985398,0.30304631,0.145302456,1,0.302306862,203
0,1,0.161468888,0.6896967,0.064233844,0.860877461,0.274202818,1,0.161468888,203
1,1,0.577984195,0.361859907,0.654160547,0.767362818,0.199589689,1,0.577984195,203
1,1,0.904408483,0.508131441,0.072178179,0.193631318,0.010241032,1,0.904408483,203
1,1,0.486818696,0.96361428,0.241452482,0.727449412,0.535578542,1,0.486818696,203
1,1,0.413132661,0.989952474,0.833889387,0.723214777,0.861222856,1,0.413132661,203
1,1,0.95662172,0.316959319,0.623990331,0.867206411,0.567755158,1,0.95662172,203
1,1,0.000207475,0.006785439,0.541499547,0.803497657,0.639685599,1,0.000207475,203
1,1,0.239259567,0.642728736,0.004001447,0.841955821,0.450078213,1,0.239259567,203
1,1,0.53112095,0.706719628,0.839223766,0.660964833,0.917800145,1,0.53112095,203
1,1,0.360439071,0.74595487,0.408834716,0.262407589,0.085396517,1,0.360439071,203
1,1,0.685857753,0.551829941,0.266680789,0.941883789,0.395304743,1,0.685857753,203
1,1,0.942269832,0.193813727,0.173305821,0.160035376,0.855278239,1,0.942269832,204
0,1,0.491715992,0.947902442,0.751202089,0.473222481,0.392515231,1,0.491715992,204
1,1,0.45195381,0.096673233,0.473850348,0.56889254,0.871095481,1,0.45195381,204
1,1,0.155185746,0.472864681,0.805469338,0.934259605,0.74866633,1,0.155185746,204
1,1,0.375833741,0.628504507,0.785444978,0.377195713,0.075367546,1,0.375833741,204
1,1,0.290727757,0.903984488,0.58675497,0.303841915,0.794046936,1,0.290727757,204
1,1,0.853148492,0.543347313,0.247044886,0.440935447,0.20168545,1,0.853148492,204
1,1,0.355625728,0.350393162,0.230631193,0.07249012,0.035032644,1,0.355625728,204
0,1,0.10341191,0.723103022,0.716155493,0.938752807,0.390765698,1,0.10341191,204
1,1,0.172295683,0.256387342,0.807015431,0.700167718,0.538568995,1,0.172295683,204
1,1,0.640955894,0.779669337,0.689831749,0.557670446,0.798831453,1,0.640955894,204
1,1,0.990817861,0.734642281,0.890453825,0.556651895,0.856136494,1,0.990817861,204
1,1,0.428840912,0.269728639,0.983186646,0.24778521,0.809664537,1,0.428840912,204
1,1,0.547622305,0.714770467,0.156865607,0.451365291,0.629927653,1,0.547622305,204
1,1,0.537169258,0.638920615,0.244276043,0.937172103,0.71525609,1,0.537169258,204
1,1,0.633883339,0.548054785,0.709555524,0.872813809,0.26907935,1,0.633883339,204
1,1,0.176398213,0.317578379,0.028010614,0.256164462,0.170081039,1,0.176398213,204
1,1,0.839679096,0.154427141,0.951788029,0.246027425,0.509990508,1,0.839679096,204
1,1,0.764767644,0.377337847,0.091961531,0.538697914,0.447853998,1,0.764767644,204
1,1,0.25365445,0.171303826,0.157449159,0.357530826,0.413319505,1,0.25365445,204
1,1,0.01378534,0.702498851,0.132157342,0.470886417,0.199275173,1,0.01378534,204
0,1,0.545412824,0.069767554,0.35517534,0.999250815,0.633205589,1,0.545412824,204
1,1,0.525690043,0.081881704,0.313787556,0.159208807,0.228415751,1,0.525690043,204
0,1,0.445704781,0.39964394,0.662209263,0.872204603,0.013374009,1,0.445704781,204
1,1,0.321122526,0.33516092,0.926370606,0.143668635,0.483102133,1,0.321122526,204
0,1,0.127925945,0.74941888,0.004041526,0.937459748,0.615764098,1,0.127925945,205
0,1,0.014040139,0.755211114,0.159453474,0.941224174,0.885976146,1,0.014040139,205
1,1,0.540686415,0.089418206,0.355874862,0.182179822,0.304973641,1,0.540686415,205
0,1,0.886697824,0.361627788,0.485146791,0.633514059,0.295617873,1,0.886697824,205
0,1,0.532205884,0.435416554,0.07509398,0.368482601,0.267835732,1,0.532205884,205
0,1,0.039473718,0.874360981,0.472238324,0.73706418,0.319884349,1,0.039473718,205
1,1,0.469583353,0.187370621,0.105555023,0.069532434,0.823002612,1,0.469583353,205
1,1,0.526230465,0.456654206,0.608350363,0.30663303,0.058142469,1,0.526230465,205
1,1,0.619370089,0.03546917,0.29277466,0.520813395,0.992136741,1,0.619370089,205
0,1,0.269158645,0.96137241,0.165632815,0.286753752,0.111734447,1,0.269158645,205
1,1,0.947830762,0.984983886,0.544282327,0.255049468,0.587616348,1,0.947830762,205
0,1,0.014999442,0.741159339,0.426019951,0.141044496,0.037336067,1,0.014999442,205
1,1,0.445841091,0.47018186,0.50179106,0.609003273,0.983934492,1,0.445841091,205
1,1,0.137965567,0.756791801,0.509877775,0.413546822,0.348757546,1,0.137965567,205
1,1,0.943121483,0.953505666,0.681251915,0.147252919,0.352610359,1,0.943121483,205
1,1,0.856833274,0.531564441,0.886561371,0.289302545,0.173816157,1,0.856833274,205
1,1,0.192544432,0.304048977,0.36048867,0.476978071,0.200484331,1,0.192544432,205
0,1,0.200111304,0.965649362,0.005594569,0.064985313,0.141492919,1,0.200111304,205
0,1,0.438575966,0.490262077,0.022762509,0.029928099,0.11254227,1,0.438575966,205
1,1,0.901538262,0.058299963,0.509678384,0.819058874,0.949229875,1,0.901538262,205
1,1,0.772530304,0.602755847,0.090212537,0.793409513,0.9852968,1,0.772530304,206
1,1,0.795385579,0.001460263,0.796816561,0.505124453,0.719918707,1,0.795385579,206
1,1,0.915023907,0.303558547,0.992652667,0.724276355,0.118969698,1,0.915023907,206
1,1,0.092909408,0.324676954,0.180101437,0.441407075,0.257521601,1,0.092909408,206
1,1,0.259783726,0.374072162,0.900558501,0.500390375,0.830708281,1,0.259783726,206
1,1,0.654924346,0.298065851,0.869539408,0.090118152,0.974275539,1,0.654924346,206
1,1,0.026250124,0.473705181,0.176454376,0.716009955,0.956207554,1,0.026250124,206
1,1,0.076254767,0.274933325,0.377815825,0.085085323,0.394405184,1,0.076254767,206
1,1,0.961220949,0.071435163,0.986217508,0.609801756,0.503942625,1,0.961220949,206
1,1,0.527747076,0.059819137,0.046111787,0.603590389,0.641318342,1,0.527747076,206
1,1,0.060200127,0.829149105,0.701350058,0.124458901,0.342279751,1,0.060200127,206
0,1,0.045060583,0.073141027,0.656547022,0.539675331,0.114299536,1,0.045060583,206
1,1,0.480948112,0.27920399,0.563629446,0.430452853,0.158640939,1,0.480948112,206
1,1,0.272774232,0.613698689,0.03699117,0.335415921,0.570853178,1,0.272774232,206
1,1,0.365091558,0.380660322,0.474482567,0.799477865,0.023306744,1,0.365091558,206
1,1,0.238028948,0.960483741,0.671410385,0.079748328,0.200723107,1,0.238028948,206
1,1,0.118539481,0.757476075,0.678205673,0.157016089,0.399772763,1,0.118539481,206
1,1,0.094682469,0.55124812,0.90061866,0.209030168,0.851559947,1,0.094682469,206
1,1,0.695792779,0.565398561,0.257412212,0.609127424,0.071593478,1,0.695792779,206
1,1,0.185195269,0.535446301,0.927483728,0.206988253,0.853079748,1,0.185195269,206
0,1,0.025510049,0.262794224,0.615207705,0.975880066,0.429390171,1,0.025510049,206
1,1,0.267452551,0.021026406,0.019639835,0.353256577,0.644167099,1,0.267452551,206
1,1,0.374955199,0.026335446,0.509216018,0.001624596,0.450242914,1,0.374955199,206
1,1,0.688422355,0.561498479,0.990084969,0.002206092,0.19366974,1,0.688422355,206
0,1,0.038568947,0.835883043,0.102831564,0.15934285,0.099375435,1,0.038568947,207
0,1,0.275065734,0.58042563,0.638899306,0.826515947,0.088537826,1,0.275065734,207
0,1,0.996602439,0.826948063,0.266636346,0.100892199,0.694389716,1,0.996602439,207
1,1,0.737534285,0.981085935,0.956521794,0.326801038,0.667171416,1,0.737534285,207
1,1,0.332071884,0.906524743,0.499305491,0.087878407,0.617005513,1,0.332071884,207
0,1,0.478009746,0.137581489,0.422029485,0.429116676,0.48324027,1,0.478009746,207
1,1,0.773647122,0.320314134,0.075351553,0.053282809,0.011601382,1,0.773647122,207
0,1,0.111142625,0.61292407,0.852993271,0.03016011,0.314897232,1,0.111142625,207
0,1,0.310704973,0.945512841,0.379105016,0.206695448,0.556583399,1,0.310704973,207
1,1,0.019860955,0.670764931,0.499514255,0.690390871,0.638414613,1,0.019860955,207
0,1,0.525925716,0.037517354,0.231562634,0.382244269,0.963394179,1,0.525925716,207
1,1,0.361411277,0.749824755,0.907613573,0.244436113,0.354065864,1,0.361411277,207
1,1,0.731118434,0.401033832,0.20860998,0.194914911,0.509859704,1,0.731118434,207
0,1,0.245025674,0.023335368,0.760568257,0.139127088,0.610495712,1,0.245025674,207
1,1,0.594237807,0.579071151,0.243112399,0.915424315,0.838473871,1,0.594237807,207
1,1,0.330699083,0.497614314,0.622282856,0.720440613,0.690891973,1,0.330699083,207
1,1,0.991075101,0.933588172,0.474996046,0.357290748,0.907573226,1,0.991075101,207
1,1,0.714111186,0.271290328,0.543516512,0.75276895,0.543369917,1,0.714111186,207
1,1,0.456176192,0.848622453,0.226131628,0.004870666,0.481379405,1,0.456176192,207
1,1,0.18125928,0.188845736,0.853413577,0.012383942,0.066253575,1,0.18125928,207
0,1,0.604357662,0.838117121,0.291901353,0.609127129,0.137000374,1,0.604357662,207
1,1,0.491067778,0.658327828,0.324118064,0.623405135,0.081711435,1,0.491067778,207
0,1,0.050093665,0.543112213,0.505153788,0.910953741,0.803490011,1,0.050093665,207
1,1,0.327782771,0.640227452,0.037341622,0.033899354,0.003479641,1,0.327782771,207
0,1,0.860474177,0.483259814,0.376382593,0.47017556,0.513289587,1,0.860474177,207
1,1,0.933358336,0.822197433,0.164201851,0.527578537,0.252203517,1,0.933358336,207
1,1,0.983010231,0.928923046,0.34803743,0.041548255,0.938469233,1,0.983010231,207
1,1,0.887917166,0.591632278,0.030950845,0.247145285,0.708100054,1,0.887917166,208
1,1,0.705775421,0.136511659,0.437586923,0.453282894,0.365539273,1,0.705775421,208
1,1,0.10118334,0.192074865,0.677181082,0.454755706,0.963403361,1,0.10118334,208
1,1,0.535765197,0.721690465,0.985269622,0.720392378,0.215479682,1,0.535765197,208
1,1,0.322096176,0.003896889,0.829316233,0.258251962,0.39022604,1,0.322096176,208
1,1,0.78429892,0.367497139,0.485381179,0.970790795,0.526582561,1,0.78429892,208
1,1,0.750215359,0.78043881,0.653877462,0.392399152,0.946696294,1,0.750215359,208
1,1,0.934366108,0.083057968,0.706656842,0.457724679,0.433938262,1,0.934366108,208
1,1,0.428025758,0.115819862,0.756039146,0.466338481,0.774737235,1,0.428025758,208
1,1,0.710062919,0.839158901,0.48081546,0.597441032,0.114471702,1,0.710062919,208
1,1,0.368438805,0.059893405,0.784403599,0.743795453,0.886819477,1,0.368438805,208
0,1,0.051690838,0.314405695,0.487636232,0.584412623,0.078292938,1,0.051690838,208
1,1,0.335751516,0.294483288,0.752901835,0.901016577,0.991283426,1,0.335751516,208
1,1,0.652678003,0.577546919,0.84790452,0.151498913,0.81514265,1,0.652678003,208
1,1,0.280537449,0.539938165,0.249116644,0.281144985,0.527765819,1,0.280537449,208
1,1,0.035267104,0.447863946,0.623568598,0.547081792,0.806566637,1,0.035267104,208
1,1,0.039884101,0.78934976,0.905989004,0.560410715,0.271267408,1,0.039884101,208
1,1,0.043322598,0.802435215,0.205437611,0.203322618,0.004723463,1,0.043322598,208
1,1,0.590527771,0.511653815,0.598406,0.789076224,0.515569834,1,0.590527771,208
1,1,0.432101211,0.904880119,0.909848983,0.252574517,0.178942316,1,0.432101211,208
1,1,0.348828837,0.983228188,0.172858216,0.131663803,0.179857814,1,0.348828837,208
1,1,0.071886048,0.066060707,0.179565773,0.461629453,0.226024754,1,0.071886048,208
0,1,0.070166679,0.250773742,0.62610945,0.997134453,0.585379697,1,0.070166679,208
1,1,0.183806842,0.491057722,0.760626034,0.1527017,0.022664153,1,0.183806842,208
1,1,0.846836577,0.356359952,0.938072589,0.593675795,0.615755369,1,0.846836577,208
1,1,0.659403452,0.578671994,0.191479145,0.537719375,0.397027739,1,0.659403452,208
0,1,0.878004741,0.719797726,0.785397538,0.923195138,0.120452368,1,0.878004741,208
1,1,0.25202851,0.34024732,0.935052908,0.415296344,0.536411158,1,0.25202851,208
1,1,0.123652535,0.536893615,0.091347968,0.01649791,0.632772718,1,0.123652535,208
1,1,0.216080024,0.775002158,0.279853338,0.048224754,0.322584852,1,0.216080024,208
0,1,0.830123299,0.569393144,0.827782856,0.976554679,0.009962425,1,0.830123299,209
0,1,0.008589544,0.686479727,0.291968338,0.678802724,0.550704823,1,0.008589544,209
0,1,0.290878896,0.875482689,0.805606073,0.3186822,0.833911133,1,0.290878896,209
1,1,0.389097213,0.984421042,0.172528295,0.1701641,0.657339958,1,0.389097213,209
0,1,0.231151828,0.916632474,0.972644629,0.118452935,0.780462657,1,0.231151828,209
0,1,0.65823568,0.222032139,0.747936033,0.833855449,0.596773333,1,0.65823568,209
0,1,0.569844742,0.935766592,0.721089462,0.702295111,0.016492042,1,0.569844742,209
0,1,0.172691958,0.476102584,0.717146204,0.930784381,0.108272636,1,0.172691958,209
1,1,0.424626456,0.656758207,0.13288658,0.291283293,0.375771904,1,0.424626456,209
0,1,0.454527961,0.884294036,0.209916031,0.177873953,0.329049401,1,0.454527961,209
0,1,0.95658246,0.022679053,0.578934858,0.078384526,0.446820058,1,0.95658246,209
0,1,0.994364775,0.574875997,0.019453734,0.761719919,0.823295709,1,0.994364775,209
0,1,0.010534032,0.601213974,0.803114279,0.268607851,0.160669964,1,0.010534032,209
0,1,0.434738872,0.38761111,0.953394989,0.618560691,0.19442208,1,0.434738872,209
1,1,0.893100674,0.12302633,0.975386381,0.276531252,0.401233722,1,0.893100674,209
0,1,0.448532109,0.954716451,0.943728504,0.066434793,0.57242781,1,0.448532109,209
0,1,0.324458778,0.77976958,0.277035895,0.514956894,0.642926334,1,0.324458778,209
1,1,0.609748862,0.786213879,0.94597233,0.591029117,0.752530854,1,0.609748862,209
0,1,0.639628509,0.814428675,0.090211517,0.839176515,0.100919077,1,0.639628509,209
0,1,0.277625077,0.217335136,0.529423658,0.531003251,0.78948427,1,0.277625077,209
0,1,0.211365588,0.820554131,0.929870777,0.647209019,0.040816972,1,0.211365588,209
1,1,0.503622931,0.573093365,0.887147637,0.861149539,0.601796324,1,0.503622931,210
1,1,0.369041438,0.168281366,0.766272305,0.965225817,0.251881209,1,0.369041438,210
1,1,0.272112169,0.227672278,0.914541606,0.202677458,0.363229289,1,0.272112169,210
1,1,0.366223269,0.136084627,0.08533346,0.796768074,0.727196034,1,0.366223269,210
1,1,0.735639111,0.638302304,0.235673307,0.31197898,0.278178422,1,0.735639111,210
1,1,0.348109056,0.831419455,0.485832004,0.616527721,0.551698416,1,0.348109056,210
1,1,0.214990732,0.219914538,0.623702939,0.901240743,0.351208604,1,0.214990732,210
1,1,0.86952242,0.138965295,0.726350706,0.224022789,0.319932639,1,0.86952242,210
1,1,0.701618914,0.995316029,0.330472552,0.466812089,0.657688924,1,0.701618914,210
1,1,0.236465846,0.438648785,0.394739369,0.442663459,0.200044644,1,0.236465846,210
1,1,0.701766161,0.332009519,0.93529165,0.175707469,0.944219595,1,0.701766161,210
1,1,0.160740457,0.30964698,0.093810227,0.913179333,0.454391632,1,0.160740457,210
1,1,0.911438463,0.981984002,0.278737685,0.099775228,0.047873654,1,0.911438463,210
1,1,0.178393937,0.776102908,0.762346692,0.274729522,0.003724674,1,0.178393937,210
1,1,0.128248396,0.557552042,0.535167413,0.400575918,0.307479785,1,0.128248396,210
1,1,0.451306097,0.044032896,0.892587922,0.041958709,0.597265366,1,0.451306097,210
1,1,0.470643091,0.04286872,0.93846596,0.001164468,0.962662635,1,0.470643091,210
1,1,0.494611111,0.601292922,0.797844499,0.093668598,0.693539774,1,0.494611111,210
1,1,0.932156967,0.999897594,0.998184195,0.12520305,0.579614521,1,0.932156967,210
1,1,0.883671748,0.133296469,0.467823535,0.910288131,0.229176825,1,0.883671748,210
1,1,0.368964877,0.362200826,0.828799946,0.44082915,0.386161678,1,0.368964877,210
1,1,0.584255006,0.390974771,0.500933738,0.589078151,0.353964383,1,0.584255006,210
1,1,0.199553297,0.82336095,0.117936314,0.130600962,0.927899135,1,0.199553297,211
1,1,0.988251803,0.667666375,0.296297206,0.13993399,0.819793434,1,0.988251803,211
1,1,0.18381871,0.516410129,0.486265401,0.066980176,0.671126624,1,0.18381871,211
1,1,0.953953437,0.760397215,0.652646292,0.114811428,0.415946251,1,0.953953437,211
0,1,0.078581173,0.110910815,0.636450215,0.903162596,0.12716661,1,0.078581173,211
1,1,0.484177856,0.321069843,0.415614005,0.062967803,0.883139784,1,0.484177856,211
0,1,0.284374716,0.422475882,0.007611209,0.487139655,0.266900862,1,0.284374716,211
1,1,0.829288894,0.879509397,0.477108523,0.854919028,0.614502282,1,0.829288894,211
1,1,0.083038749,0.240030437,0.422806589,0.076465774,0.907725759,1,0.083038749,211
1,1,0.564480797,0.344793407,0.182856164,0.727964758,0.807106716,1,0.564480797,211
1,1,0.788141456,0.846204148,0.502465334,0.895728561,0.118816883,1,0.788141456,211
1,1,0.777128319,0.609792538,0.118777273,0.328366129,0.175901963,1,0.777128319,211
0,1,0.1314943,0.711375232,0.722161565,0.669675225,0.45325843,1,0.1314943,211
0,1,0.348809344,0.6957731,0.058245286,0.972367189,0.012001773,1,0.348809344,211
1,1,0.675248297,0.091145898,0.206837613,0.782680742,0.782260745,1,0.675248297,211
1,1,0.425237525,0.591178692,0.073193362,0.107493432,0.950288326,1,0.425237525,211
1,1,0.702023007,0.41976241,0.922806496,0.34989635,0.761581066,1,0.702023007,211
1,1,0.437866962,0.61338913,0.655526195,0.198031354,0.427606297,1,0.437866962,211
0,1,0.123015398,0.222301526,0.321392686,0.028776771,0.700342279,1,0.123015398,211
1,1,0.839681118,0.82703105,0.926137925,0.196141067,0.158039843,1,0.839681118,211
0,1,0.479877944,0.202526835,0.996440347,0.201720344,0.60882499,1,0.479877944,211
0,1,0.56044615,0.819854475,0.688828038,0.408636534,0.474197989,1,0.56044615,211
0,1,0.815255645,0.096255937,0.854721695,0.965914684,0.668129596,1,0.815255645,211
1,1,0.333566216,0.411697002,0.533664376,0.209858925,0.886941823,1,0.333566216,211
1,1,0.624844581,0.653243971,0.29391908,0.250455599,0.826668829,1,0.624844581,211
1,1,0.205718802,0.241779037,0.673641497,0.985440078,0.618560851,1,0.205718802,212
1,1,0.455379094,0.77765493,0.067161232,0.525666768,0.978613216,1,0.455379094,212
1,1,0.809997776,0.876672739,0.495800592,0.268109609,0.400117424,1,0.809997776,212
1,1,0.594537109,0.045600706,0.958742981,0.109198643,0.846847028,1,0.594537109,212
1,1,0.882211688,0.547697823,0.473623737,0.714485191,0.550107297,1,0.882211688,212
1,1,0.130023402,0.266331471,0.359431948,0.314801645,0.85746488,1,0.130023402,212
1,1,0.18500881,0.825764007,0.6506259,0.906418321,0.832919243,1,0.18500881,212
1,1,0.919498899,0.062748038,0.207860766,0.407719986,0.146737411,1,0.919498899,212
1,1,0.29664905,0.235397953,0.736313991,0.622363714,0.983249441,1,0.29664905,212
1,1,0.016118609,0.42999149,0.355768176,0.490150035,0.119544394,1,0.016118609,212
1,1,0.833863524,0.90836893,0.707648233,0.124008437,0.565512577,1,0.833863524,212
0,1,0.199358779,0.074844711,0.964935616,0.992379029,0.700701062,1,0.199358779,212
1,1,0.498973354,0.22556907,0.448499911,0.733159422,0.773469145,1,0.498973354,212
1,1,0.036041404,0.39750818,0.044975909,0.133850592,0.716434257,1,0.036041404,212
1,1,0.528301436,0.704346964,0.983519285,0.202833698,0.406901032,1,0.528301436,212
1,1,0.526087081,0.533906805,0.397532402,0.050664579,0.775724048,1,0.526087081,212
1,1,0.841392559,0.622097381,0.401515653,0.134490658,0.473765581,1,0.841392559,212
1,1,0.13338531,0.046399663,0.463596603,0.220706627,0.722906126,1,0.13338531,212
1,1,0.236176769,0.979808717,0.578593121,0.443131725,0.108857425,1,0.236176769,212
0,1,0.207086137,0.060077429,0.51985621,0.912112623,0.097231172,1,0.207086137,212
1,1,0.787378253,0.425252735,0.874569426,0.05737149,0.624562569,1,0.787378253,212
1,1,0.512736453,0.87134457,0.819479079,0.071524692,0.360373547,1,0.512736453,212
1,1,0.231918086,0.251387913,0.048292322,0.019748918,0.475055919,1,0.231918086,212
1,1,0.02517989,0.847819426,0.445027138,0.740693406,0.132354645,1,0.02517989,212
1,1,0.662701858,0.507502886,0.348017884,0.295478434,0.597196385,1,0.662701858,212
0,1,0.088436959,0.822781499,0.364380542,0.863657798,0.768386241,1,0.088436959,213
1,1,0.26842234,0.007042496,0.766966301,0.230619952,0.862999564,1,0.26842234,213
1,1,0.705087367,0.089284356,0.811513536,0.822383909,0.372412944,1,0.705087367,213
0,1,0.175036313,0.211255631,0.002326197,0.41758199,0.062728688,1,0.175036313,213
0,1,0.601709689,0.569359894,0.671475471,0.545804839,0.870207395,1,0.601709689,213
0,1,0.770421555,0.490272037,0.192777775,0.858706769,0.611695618,1,0.770421555,213
1,1,0.829383818,0.313451213,0.900624668,0.639567765,0.150087869,1,0.829383818,213
1,1,0.889677651,0.331840904,0.216892164,0.906331825,0.028254491,1,0.889677651,213
0,1,0.450819342,0.795001733,0.098610401,0.383707443,0.461908609,1,0.450819342,213
1,1,0.394669515,0.251661116,0.065870671,0.221934563,0.537308992,1,0.394669515,213
0,1,0.66248506,0.494414286,0.844623031,0.660222128,0.271790782,1,0.66248506,213
0,1,0.223426804,0.038546666,0.030076214,0.501946999,0.367086648,1,0.223426804,213
0,1,0.086702498,0.537049994,0.006458785,0.819079485,0.995461411,1,0.086702498,213
1,1,0.57392284,0.054604237,0.333287338,0.247598261,0.233820552,1,0.57392284,213
0,1,0.083260757,0.509060662,0.285276071,0.86901802,0.371196893,1,0.083260757,213
1,1,0.139879287,0.096670948,0.893099219,0.228594883,0.094500012,1,0.139879287,213
1,1,0.569219059,0.866891065,0.290634888,0.440167483,0.55250819,1,0.569219059,213
1,1,0.982884862,0.298171381,0.038637501,0.410024957,0.079854186,1,0.982884862,213
0,1,0.221882687,0.580124826,0.453517944,0.687144568,0.915110176,1,0.221882687,213
1,1,0.159756938,0.81960578,0.496348937,0.132177542,0.926287445,1,0.159756938,213
1,1,0.66099309,0.570054132,0.733423394,0.068483835,0.224468587,1,0.66099309,213
1,1,0.763713255,0.446562011,0.71078602,0.072176329,0.846382338,1,0.763713255,213
1,1,0.631739242,0.52504724,0.717135964,0.551013638,0.651191999,1,0.631739242,214
1,1,0.102297124,0.050681124,0.023100137,0.929413355,0.307070743,1,0.102297124,214
1,1,0.309223394,0.447517338,0.433461862,0.025139504,0.117107216,1,0.309223394,214
0,1,0.336569874,0.259725638,0.933538241,0.158626017,0.541293406,1,0.336569874,214
0,1,0.477119329,0.794182712,0.360008505,0.845646633,0.430585571,1,0.477119329,214
0,1,0.536578549,0.109210314,0.395920083,0.834227692,0.223416793,1,0.536578549,214
1,1,0.146607308,0.323122319,0.665007598,0.446402543,0.209025299,1,0.146607308,214
1,1,0.203456311,0.334612232,0.210425436,0.047098283,0.592051985,1,0.203456311,214
1,1,0.480914474,0.263291606,0.645168522,0.258365394,0.378009978,1,0.480914474,214
0,1,0.538822789,0.572360206,0.387312462,0.430111565,0.031308235,1,0.538822789,214
0,1,0.350758652,0.046878355,0.784457054,0.931636648,0.045044255,1,0.350758652,214
0,1,0.679904947,0.684872157,0.478429548,0.023337135,0.693330494,1,0.679904947,214
1,1,0.849382003,0.732539521,0.596343263,0.187379262,0.808464753,1,0.849382003,214
1,1,0.168711617,0.50088874,0.179220058,0.00490061,0.731069027,1,0.168711617,214
1,1,0.113243451,0.987696568,0.328087605,0.226604688,0.699594873,1,0.113243451,214
0,1,0.178169151,0.588344562,0.165981367,0.566165238,0.669854681,1,0.178169151,214
1,1,0.553448003,0.455373645,0.216513634,0.377679924,0.202353208,1,0.553448003,214
0,1,0.220257135,0.550795731,0.714906291,0.807406672,0.172803387,1,0.220257135,214
1,1,0.434787303,0.410173281,0.338893916,0.394528592,0.486065667,1,0.434787303,214
0,1,0.566372853,0.30146335,0.623711122,0.313226847,0.268131005,1,0.566372853,214
1,1,0.613902787,0.661411542,0.611672315,0.484319226,0.68576854,1,0.613902787,214
0,1,0.441337796,0.251632523,0.577036659,0.547887097,0.177469167,1,0.441337796,214
1,1,0.768042296,0.673321113,0.198872192,0.334495262,0.3391574,1,0.768042296,214
1,1,0.762567222,0.57273869,0.355705198,0.236557943,0.479836268,1,0.762567222,214
1,1,0.880565864,0.672796059,0.2040439,0.60195101,0.190566398,1,0.880565864,214
1,1,0.566321244,0.83237782,0.817172673,0.868205734,0.883722946,1,0.566321244,214
1,1,0.476993249,0.985958122,0.846986993,0.278492779,0.893239083,1,0.476993249,214
1,1,0.908001368,0.785803672,0.737567961,0.446657434,0.755258182,1,0.908001368,214
1,1,0.976768302,0.460503031,0.330050226,0.484863645,0.394599538,1,0.976768302,214
0,1,0.543213022,0.971097023,0.983056397,0.769364911,0.042154204,1,0.543213022,215
1,1,0.747215727,0.095331408,0.231703234,0.275607681,0.92184262,1,0.747215727,215
1,1,0.121611147,0.530288841,0.429151834,0.023745174,0.583376155,1,0.121611147,215
1,1,0.931998451,0.731927602,0.543967557,0.69114881,0.677960979,1,0.931998451,215
0,1,0.96807701,0.491051647,0.071921689,0.029794723,0.078420853,1,0.96807701,215
1,1,0.161356524,0.154461271,0.006894499,0.123263151,0.833722821,1,0.161356524,215
1,1,0.371440443,0.296884999,0.211383601,0.545883426,0.240365636,1,0.371440443,215
0,1,0.56390394,0.52677819,0.541314553,0.476743871,0.029359716,1,0.56390394,215
0,1,0.674106143,0.539870769,0.157987671,0.552741987,0.2868579,1,0.674106143,215
1,1,0.733752209,0.181686587,0.665152724,0.814633725,0.890634254,1,0.733752209,215
1,1,0.851335691,0.347047397,0.26153241,0.284362133,0.93501186,1,0.851335691,215
0,1,0.432885535,0.341783787,0.406267034,0.487947111,0.755985594,1,0.432885535,215
0,1,0.026997187,0.041961884,0.662264389,0.820182563,0.071665195,1,0.026997187,215
1,1,0.829555296,0.5023891,0.308486208,0.543210845,0.85881732,1,0.829555296,215
1,1,0.90227268,0.214480062,0.786472893,0.632089902,0.634023152,1,0.90227268,215
0,1,0.535876518,0.066865586,0.032789438,0.733610328,0.13913618,1,0.535876518,215
0,1,0.695363946,0.9067413,0.686272309,0.665139922,0.951791577,1,0.695363946,215
0,1,0.28141296,0.510150671,0.62723166,0.494500989,0.147202044,1,0.28141296,215
0,1,0.307004358,0.049416137,0.889157737,0.442545743,0.223802892,1,0.307004358,215
